Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10006,355,17,1995,11,130,0.0,0.0,0.11,0.0,0.11226434446695815
10081,109,3,2006,7,89,0.1,0.0,0.0,0.01,0.11226434446695815
10088,441,1,2015,0,7,0.05,0.06,0.0,0.01,0.11226434446695815
10164,373,15,2008,3,122,0.09,0.01,0.0,0.01,0.11226434446695815
10184,8,3,2010,6,118,0.1,0.0,0.0,0.01,0.11226434446695815
10201,318,12,2002,8,126,0.05,0.04,0.0,0.01,0.11226434446695815
10237,173,15,2011,7,72,0.0,0.0,0.11,0.0,0.11226434446695815
10240,177,1,2011,1,51,0.08,0.02,0.0,0.01,0.11226434446695815
10256,345,23,2003,10,84,0.08,0.02,0.0,0.0,0.11226434446695815
10258,535,11,1999,6,121,0.06,0.04,0.0,0.01,0.11226434446695815
10339,406,15,2005,0,72,0.1,0.0,0.0,0.01,0.11226434446695815
10342,142,5,2005,0,92,0.08,0.03,0.0,0.0,0.11226434446695815
10354,232,11,1995,10,62,0.0,0.0,0.1,0.01,0.11226434446695815
10368,412,3,2008,3,72,0.1,0.0,0.0,0.01,0.11226434446695815
10395,522,16,2016,0,130,0.0,0.0,0.11,0.0,0.11226434446695815
10397,262,15,2012,10,89,0.0,0.0,0.11,0.0,0.11226434446695815
10416,437,5,2003,9,143,0.08,0.03,0.0,0.0,0.11226434446695815
10421,462,3,2011,4,7,0.1,0.0,0.0,0.01,0.10289973909008124
10422,562,18,1995,7,3,0.0,0.0,0.1,0.0,0.09982005998253435
10486,237,20,2008,1,25,0.09,0.0,0.0,0.01,0.09869609220974596
10504,116,15,2004,3,114,0.0,0.0,0.1,0.0,0.09869609220974596
10507,52,15,2007,9,72,0.09,0.0,0.0,0.01,0.09869609220974596
10538,170,3,2008,10,101,0.0,0.1,0.0,0.0,0.09869609220974596
10541,576,15,2008,7,117,0.05,0.0,0.04,0.01,0.09869609220974596
10557,153,12,2002,2,41,0.04,0.03,0.02,0.01,0.09869609220974596
10574,124,10,2004,8,7,0.05,0.04,0.0,0.01,0.09869609220974596
10601,40,13,2012,0,72,0.04,0.03,0.01,0.01,0.09869609220974596
10609,543,5,2004,0,7,0.07,0.03,0.0,0.0,0.09869609220974596
10616,284,15,2010,9,35,0.0,0.0,0.1,0.0,0.09869609220974596
10670,254,3,2007,3,21,0.0,0.0,0.1,0.0,0.09869609220974596
10686,583,18,1995,6,81,0.0,0.0,0.1,0.0,0.09869609220974596
10699,165,16,2014,1,133,0.0,0.0,0.1,0.0,0.09869609220974596
10708,275,22,2010,10,7,0.09,0.0,0.0,0.01,0.09869609220974596
10713,387,12,2002,10,42,0.0,0.0,0.1,0.0,0.09869609220974596
10720,587,20,2010,1,7,0.08,0.01,0.0,0.01,0.09869609220974596
10813,262,1,2014,10,89,0.0,0.0,0.1,0.0,0.09869609220974596
10834,554,23,2002,3,84,0.07,0.02,0.0,0.0,0.08727562491737456
10856,159,3,2008,10,42,0.07,0.02,0.0,0.01,0.08727562491737456
10887,388,12,2005,4,79,0.05,0.04,0.0,0.01,0.08727562491737456
10893,495,14,2015,0,135,0.0,0.08,0.0,0.01,0.08727562491737456
10977,167,3,2009,7,15,0.09,0.0,0.0,0.01,0.08727562491737456
11000,70,3,2010,5,97,0.05,0.04,0.0,0.01,0.08727562491737456
11008,475,16,2012,2,1,0.02,0.05,0.0,0.02,0.08727562491737456
11085,282,20,2008,10,129,0.08,0.0,0.0,0.01,0.08727562491737456
11154,493,3,2010,3,140,0.08,0.0,0.0,0.01,0.08727562491737456
11156,108,6,2005,7,89,0.07,0.02,0.0,0.0,0.08727562491737456
11181,398,10,2011,8,125,0.05,0.02,0.0,0.01,0.08727562491737456
11205,10,22,2014,0,75,0.0,0.08,0.0,0.01,0.08727562491737456
11206,414,23,2005,7,129,0.06,0.02,0.0,0.0,0.08727562491737456
11245,54,20,2009,6,144,0.08,0.0,0.0,0.01,0.08727562491737456
11250,312,12,2001,11,90,0.04,0.03,0.0,0.01,0.08727562491737456
11274,118,3,2009,10,129,0.06,0.01,0.0,0.01,0.08142155537409732
11276,17,3,2009,9,7,0.08,0.0,0.0,0.01,0.08142155537409732
11280,428,3,2011,3,140,0.08,0.0,0.0,0.01,0.08142155537409732
11335,314,3,2008,9,135,0.08,0.0,0.0,0.01,0.08142155537409732
11358,266,12,2002,10,42,0.04,0.03,0.0,0.01,0.08142155537409732
11386,381,1,2013,3,128,0.0,0.0,0.08,0.0,0.08142155537409732
11416,249,20,2008,10,72,0.0,0.0,0.08,0.0,0.08142155537409732
11431,157,6,2002,10,42,0.06,0.02,0.0,0.0,0.08142155537409732
11465,37,6,2003,6,43,0.06,0.02,0.0,0.0,0.08142155537409732
11498,193,12,2000,8,72,0.04,0.03,0.0,0.01,0.08142155537409732
11500,7,13,2013,1,89,0.0,0.0,0.08,0.0,0.08142155537409732
11536,20,15,2009,9,49,0.0,0.0,0.08,0.0,0.08142155537409732
11579,395,12,2010,10,7,0.04,0.03,0.0,0.01,0.08142155537409732
11624,538,6,2002,2,135,0.06,0.02,0.0,0.0,0.08142155537409732
11637,12,20,2009,0,103,0.07,0.0,0.0,0.01,0.08142155537409732
11649,541,12,2005,0,89,0.04,0.03,0.0,0.01,0.08142155537409732
11702,560,13,2009,6,114,0.0,0.06,0.0,0.02,0.08142155537409732
11712,372,23,2004,3,33,0.06,0.02,0.0,0.0,0.08142155537409732
11803,438,10,2003,9,42,0.0,0.06,0.0,0.01,0.07251122365615101
11866,483,23,2005,4,125,0.05,0.02,0.0,0.0,0.07251122365615101
11896,411,3,2008,11,130,0.07,0.0,0.0,0.0,0.07251122365615101
11911,246,23,2002,0,139,0.05,0.02,0.0,0.0,0.07251122365615101
11926,251,12,2008,0,41,0.03,0.03,0.0,0.01,0.07251122365615101
11934,542,3,2009,1,35,0.0,0.0,0.07,0.0,0.07251122365615101
11947,278,23,2002,0,16,0.05,0.02,0.0,0.0,0.07251122365615101
11989,313,8,2000,10,125,0.06,0.01,0.0,0.0,0.07251122365615101
12122,357,12,2004,1,82,0.03,0.03,0.0,0.01,0.07251122365615101
12152,244,3,2010,8,7,0.05,0.01,0.0,0.0,0.07251122365615101
12166,175,1,2015,0,50,0.0,0.0,0.07,0.0,0.07251122365615101
12251,76,20,2008,6,144,0.06,0.0,0.0,0.0,0.05807288773263324
12289,55,16,2014,0,35,0.0,0.0,0.06,0.0,0.05807288773263324
12385,44,10,2010,6,7,0.01,0.04,0.0,0.01,0.05807288773263324
12406,285,12,2001,3,41,0.03,0.02,0.0,0.01,0.05807288773263324
12446,566,3,2009,10,85,0.06,0.0,0.0,0.0,0.05807288773263324
12508,358,8,1998,10,53,0.05,0.01,0.0,0.0,0.05807288773263324
12531,235,3,2009,3,29,0.06,0.0,0.0,0.0,0.05807288773263324
12537,255,11,1999,6,33,0.03,0.02,0.0,0.0,0.05807288773263324
12564,111,20,2014,0,39,0.0,0.05,0.0,0.0,0.05807288773263324
12602,459,23,2005,10,129,0.04,0.01,0.0,0.0,0.05807288773263324
12606,570,23,2003,11,111,0.04,0.01,0.0,0.0,0.05807288773263324
12611,376,15,2005,7,64,0.05,0.0,0.0,0.0,0.05807288773263324
12627,465,15,2012,0,2,0.0,0.0,0.06,0.0,0.05807288773263324
12661,203,15,2007,2,57,0.0,0.0,0.06,0.0,0.05807288773263324
12685,470,1,2016,3,93,0.0,0.0,0.06,0.0,0.05807288773263324
12762,128,18,1995,4,45,0.0,0.0,0.06,0.0,0.05807288773263324
12764,154,10,2010,6,31,0.0,0.05,0.0,0.01,0.05807288773263324
12771,115,3,2009,10,1,0.05,0.0,0.0,0.0,0.05807288773263324
12774,307,3,2007,3,89,0.0,0.0,0.06,0.0,0.05807288773263324
12775,323,5,2002,6,125,0.04,0.01,0.0,0.0,0.05807288773263324
12859,418,16,2015,3,69,0.0,0.0,0.05,0.0,0.050416572483487646
12868,205,12,2010,1,63,0.0,0.0,0.05,0.0,0.050416572483487646
12874,67,23,2004,6,55,0.04,0.01,0.0,0.0,0.050416572483487646
12884,349,12,2004,9,130,0.03,0.02,0.0,0.01,0.050416572483487646
12888,408,12,2001,8,114,0.03,0.02,0.0,0.01,0.050416572483487646
12907,59,12,2002,5,85,0.0,0.0,0.05,0.0,0.050416572483487646
12920,356,16,2014,11,130,0.0,0.0,0.05,0.0,0.050416572483487646
12925,549,23,2003,10,7,0.04,0.01,0.0,0.0,0.050416572483487646
12960,523,24,2015,0,135,0.05,0.0,0.0,0.01,0.050416572483487646
12961,504,12,2004,7,13,0.03,0.02,0.0,0.01,0.050416572483487646
12975,585,3,2008,5,66,0.05,0.0,0.0,0.0,0.050416572483487646
13011,479,3,2010,2,61,0.0,0.0,0.05,0.0,0.050416572483487646
13020,271,18,1991,7,71,0.0,0.0,0.05,0.0,0.050416572483487646
13085,343,8,1999,10,72,0.05,0.0,0.0,0.0,0.050416572483487646
13113,310,3,2011,7,137,0.0,0.0,0.05,0.0,0.050416572483487646
13159,352,22,2012,10,84,0.02,0.02,0.0,0.0,0.050416572483487646
13170,75,1,2013,7,115,0.0,0.0,0.05,0.0,0.050416572483487646
13195,228,3,2008,3,72,0.0,0.0,0.05,0.0,0.050416572483487646
13251,482,23,2005,3,43,0.04,0.01,0.0,0.0,0.050416572483487646
13256,197,12,2007,7,17,0.0,0.0,0.05,0.0,0.050416572483487646
13293,257,12,2007,7,130,0.0,0.0,0.05,0.0,0.050416572483487646
13307,389,5,2002,2,5,0.03,0.01,0.0,0.0,0.050416572483487646
13336,60,15,2006,10,8,0.04,0.0,0.0,0.0,0.050416572483487646
13346,564,20,2008,3,79,0.04,0.0,0.0,0.0,0.050416572483487646
13350,579,15,2006,7,72,0.04,0.0,0.0,0.0,0.050416572483487646
13452,460,21,2013,8,7,0.0,0.04,0.0,0.0,0.050269135057981085
13455,396,11,1999,5,87,0.03,0.02,0.0,0.0,0.0467338764748168
13482,565,3,2010,3,1,0.04,0.0,0.0,0.0,0.04093526538969574
13513,87,12,2007,3,99,0.0,0.0,0.04,0.0,0.04093526538969574
13518,158,3,2006,10,42,0.04,0.0,0.0,0.0,0.04093526538969574
13550,69,3,2010,5,48,0.04,0.0,0.0,0.0,0.04093526538969574
13564,273,10,2016,1,115,0.01,0.03,0.0,0.0,0.04093526538969574
13574,73,5,2002,3,135,0.03,0.01,0.0,0.0,0.04093526538969574
13611,25,22,2010,8,79,0.04,0.0,0.0,0.0,0.04093526538969574
13637,348,20,2010,3,24,0.04,0.0,0.0,0.0,0.04093526538969574
13692,1,12,2008,1,34,0.0,0.0,0.04,0.0,0.04093526538969574
13693,34,3,2010,7,89,0.0,0.0,0.04,0.0,0.04093526538969574
13798,163,5,2004,5,92,0.0,0.0,0.04,0.0,0.04093526538969574
13818,217,12,2004,0,111,0.02,0.01,0.0,0.0,0.04093526538969574
13819,359,3,2008,1,4,0.0,0.0,0.04,0.0,0.04093526538969574
13997,324,12,2009,3,78,0.02,0.01,0.0,0.0,0.04093526538969574
14019,206,12,2009,1,63,0.0,0.0,0.04,0.0,0.04093526538969574
14066,431,15,2010,1,142,0.0,0.0,0.04,0.0,0.04093526538969574
14074,486,3,2005,7,72,0.03,0.0,0.0,0.0,0.04093526538969574
14088,363,23,2006,8,40,0.03,0.01,0.0,0.0,0.04093526538969574
14110,126,1,2015,3,112,0.0,0.0,0.03,0.0,0.029051674390053947
14123,47,15,2006,0,89,0.03,0.0,0.0,0.0,0.029051674390053947
14128,150,15,2012,0,89,0.0,0.0,0.03,0.0,0.029051674390053947
14138,440,5,2005,0,33,0.02,0.01,0.0,0.0,0.029051674390053947
14163,533,12,2006,1,106,0.0,0.0,0.03,0.0,0.029051674390053947
14177,106,16,2015,0,63,0.0,0.0,0.03,0.0,0.029051674390053947
14204,95,16,2016,10,130,0.0,0.0,0.03,0.0,0.029051674390053947
14279,0,13,2012,0,89,0.0,0.0,0.03,0.0,0.029051674390053947
14283,293,3,2007,9,123,0.0,0.0,0.03,0.0,0.029051674390053947
14295,322,11,2000,0,130,0.02,0.01,0.0,0.0,0.029051674390053947
14306,463,15,2006,3,88,0.03,0.0,0.0,0.0,0.029051674390053947
14316,178,16,2016,2,89,0.0,0.0,0.03,0.0,0.029051674390053947
14347,24,13,2015,7,130,0.0,0.0,0.03,0.0,0.029051674390053947
14360,71,22,2010,1,2,0.0,0.0,0.03,0.0,0.029051674390053947
14374,472,10,2011,4,137,0.0,0.02,0.0,0.01,0.029051674390053947
14380,174,15,2006,0,137,0.0,0.0,0.03,0.0,0.029051674390053947
14464,404,16,2015,1,124,0.0,0.0,0.03,0.0,0.029051674390053947
14516,85,12,2009,1,120,0.0,0.0,0.03,0.0,0.029051674390053947
14534,204,12,2008,1,63,0.0,0.0,0.03,0.0,0.029051674390053947
14557,35,1,2013,0,109,0.02,0.01,0.0,0.0,0.029051674390053947
14562,234,16,2015,7,32,0.0,0.0,0.03,0.0,0.029051674390053947
14563,375,5,2001,0,135,0.02,0.01,0.0,0.0,0.029051674390053947
14622,529,22,2011,3,84,0.03,0.0,0.0,0.0,0.029051674390053947
14627,99,22,2010,8,27,0.0,0.0,0.03,0.0,0.029051674390053947
14638,466,10,2016,11,100,0.0,0.03,0.0,0.0,0.029051674390053947
14720,188,20,2007,0,89,0.0,0.0,0.03,0.0,0.029051674390053947
14730,211,15,2011,3,63,0.0,0.0,0.03,0.0,0.029051674390053947
14748,365,12,2001,3,72,0.0,0.0,0.03,0.0,0.029051674390053947
14818,405,11,1999,6,65,0.01,0.01,0.0,0.0,0.029051674390053947
14825,27,20,2007,10,16,0.02,0.0,0.0,0.0,0.029051674390053947
14827,183,5,2005,3,143,0.02,0.01,0.0,0.0,0.029051674390053947
14842,311,12,2005,7,119,0.01,0.01,0.0,0.0,0.029051674390053947
14852,272,3,2006,7,137,0.02,0.0,0.0,0.0,0.029051674390053947
14865,385,20,2008,10,89,0.0,0.0,0.03,0.0,0.029051674390053947
14901,498,18,1994,0,20,0.0,0.0,0.03,0.0,0.029051674390053947
14956,77,23,2005,8,40,0.02,0.01,0.0,0.0,0.017523198641243593
14973,469,3,2010,0,68,0.0,0.0,0.02,0.0,0.017523198641243593
15011,185,20,2008,4,64,0.02,0.0,0.0,0.0,0.017523198641243593
15019,478,13,2016,3,89,0.0,0.0,0.02,0.0,0.017523198641243593
15072,147,10,2011,5,104,0.02,0.0,0.0,0.0,0.017523198641243593
15080,274,20,2008,5,36,0.02,0.0,0.0,0.0,0.017523198641243593
15090,517,10,2009,11,135,0.0,0.02,0.0,0.0,0.017523198641243593
15105,214,15,2009,1,130,0.0,0.0,0.02,0.0,0.017523198641243593
15112,196,10,2009,1,135,0.0,0.02,0.0,0.0,0.017523198641243593
15128,515,11,2002,7,127,0.0,0.0,0.02,0.0,0.017523198641243593
15134,427,10,2010,8,38,0.0,0.02,0.0,0.0,0.017523198641243593
15136,400,6,2002,10,86,0.02,0.0,0.0,0.0,0.017523198641243593
15192,218,15,2011,1,108,0.0,0.0,0.02,0.0,0.017523198641243593
15232,161,10,2004,7,135,0.0,0.02,0.0,0.0,0.017523198641243593
15233,64,6,2004,0,19,0.02,0.0,0.0,0.0,0.017523198641243593
15302,294,3,2006,7,72,0.0,0.0,0.02,0.0,0.017523198641243593
15304,48,11,1996,1,30,0.01,0.01,0.0,0.0,0.017523198641243593
15316,391,15,2007,5,35,0.01,0.0,0.0,0.0,0.017523198641243593
15412,102,10,2016,7,115,0.0,0.02,0.0,0.0,0.017523198641243593
15421,471,20,2006,5,122,0.01,0.0,0.0,0.0,0.017523198641243593
15430,506,10,2006,9,42,0.0,0.01,0.0,0.0,0.017523198641243593
15438,93,10,2012,5,47,0.0,0.02,0.0,0.0,0.017523198641243593
15453,559,3,2014,0,89,0.02,0.0,0.0,0.0,0.017523198641243593
15484,11,14,2016,1,82,0.01,0.01,0.0,0.0,0.017523198641243593
15508,377,11,2000,8,89,0.01,0.01,0.0,0.0,0.017523198641243593
15532,299,22,2012,0,135,0.02,0.0,0.0,0.0,0.017523198641243593
15538,187,19,1995,8,61,0.0,0.0,0.02,0.0,0.017523198641243593
15574,569,10,2009,11,103,0.02,0.0,0.0,0.0,0.017523198641243593
15604,79,10,2008,11,42,0.0,0.01,0.0,0.0,0.017523198641243593
15626,382,15,2011,1,12,0.0,0.0,0.02,0.0,0.017523198641243593
15662,574,12,2006,3,141,0.0,0.0,0.02,0.0,0.017523198641243593
15683,152,15,2006,7,72,0.0,0.0,0.02,0.0,0.017523198641243593
15700,435,3,2006,3,72,0.0,0.0,0.02,0.0,0.017523198641243593
15720,561,23,2006,8,26,0.01,0.0,0.0,0.0,0.017523198641243593
15728,110,10,2010,11,70,0.0,0.01,0.0,0.0,0.017523198641243593
15740,360,3,2008,1,59,0.0,0.0,0.02,0.0,0.017523198641243593
15742,171,22,2006,10,111,0.0,0.01,0.0,0.0,0.017523198641243593
15745,325,3,2009,9,1,0.01,0.0,0.0,0.0,0.017523198641243593
15775,84,15,2007,5,35,0.02,0.0,0.0,0.0,0.017523198641243593
15812,545,22,2015,10,23,0.0,0.02,0.0,0.0,0.017523198641243593
15862,527,20,2012,0,7,0.0,0.01,0.0,0.0,0.017523198641243593
15867,433,12,2007,1,107,0.0,0.0,0.02,0.0,0.017523198641243593
15942,29,13,2015,0,89,0.0,0.01,0.0,0.0,0.017523198641243593
15943,571,14,2016,0,113,0.01,0.01,0.0,0.0,0.017523198641243593
15966,434,10,2007,9,74,0.0,0.01,0.0,0.0,0.017523198641243593
16022,190,14,2016,0,89,0.0,0.0,0.01,0.0,0.017523198641243593
16042,200,12,2006,1,114,0.0,0.0,0.01,0.0,0.017523198641243593
16064,107,10,2011,9,46,0.0,0.01,0.0,0.0,0.017523198641243593
16068,19,23,2006,0,137,0.01,0.0,0.0,0.0,0.017523198641243593
16194,222,10,2006,11,137,0.0,0.01,0.0,0.0,0.017523198641243593
16324,243,3,2007,3,135,0.0,0.0,0.01,0.0,0.017523198641243593
16359,492,15,2009,0,41,0.0,0.01,0.0,0.0,0.017523198641243593
16383,166,1,2014,0,67,0.0,0.0,0.01,0.0,0.017523198641243593
16399,421,3,2007,0,77,0.0,0.0,0.01,0.0,0.017523198641243593
16462,415,10,2015,10,135,0.0,0.01,0.0,0.0,0.017523198641243593
16468,220,20,2008,9,61,0.0,0.01,0.01,0.0,0.017523198641243593
16473,14,16,2014,3,63,0.0,0.0,0.01,0.0,0.017523198641243593
16478,454,6,2003,8,126,0.01,0.0,0.0,0.0,0.017523198641243593
16487,443,3,2008,3,134,0.01,0.0,0.0,0.0,0.017523198641243593
16560,136,16,2014,1,95,0.0,0.0,0.01,0.0,0.017523198641243593
16563,210,16,2014,1,2,0.0,0.0,0.01,0.0,0.017523198641243593
16576,317,20,2007,6,105,0.01,0.0,0.0,0.0,0.017523198641243593
