Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
10616,284,15,2010.0,9,35,0.0,0.0,0.1,0.0,0.1
10670,254,3,2007.0,3,21,0.0,0.0,0.1,0.0,0.1
10686,583,18,1995.0,6,81,0.0,0.0,0.1,0.0,0.1
10699,165,16,2014.0,1,133,0.0,0.0,0.1,0.0,0.1
10708,275,22,2010.0,10,7,0.09,0.0,0.0,0.01,0.1
10713,387,12,2002.0,10,42,0.0,0.0,0.1,0.0,0.1
10720,587,20,2010.0,1,7,0.08,0.01,0.0,0.01,0.1
10813,262,1,2014.0,10,89,0.0,0.0,0.1,0.0,0.1
10834,554,23,2002.0,3,84,0.07,0.02,0.0,0.0,0.09
10856,159,3,2008.0,10,42,0.07,0.02,0.0,0.01,0.09
10887,388,12,2005.0,4,79,0.05,0.04,0.0,0.01,0.09
10893,495,14,2015.0,0,135,0.0,0.08,0.0,0.01,0.09
10977,167,3,2009.0,7,15,0.09,0.0,0.0,0.01,0.09
11000,70,3,2010.0,5,97,0.05,0.04,0.0,0.01,0.09
11008,475,16,2012.0,2,1,0.02,0.05,0.0,0.02,0.09
11085,282,20,2008.0,10,129,0.08,0.0,0.0,0.01,0.09
11154,493,3,2010.0,3,140,0.08,0.0,0.0,0.01,0.09
11156,108,6,2005.0,7,89,0.07,0.02,0.0,0.0,0.09
11181,398,10,2011.0,8,125,0.05,0.02,0.0,0.01,0.09
11205,10,22,2014.0,0,75,0.0,0.08,0.0,0.01,0.09
11206,414,23,2005.0,7,129,0.06,0.02,0.0,0.0,0.09
11245,54,20,2009.0,6,144,0.08,0.0,0.0,0.01,0.09
11250,312,12,2001.0,11,90,0.04,0.03,0.0,0.01,0.09
11274,118,3,2009.0,10,129,0.06,0.01,0.0,0.01,0.08
11276,17,3,2009.0,9,7,0.08,0.0,0.0,0.01,0.08
11280,428,3,2011.0,3,140,0.08,0.0,0.0,0.01,0.08
11335,314,3,2008.0,9,135,0.08,0.0,0.0,0.01,0.08
11358,266,12,2002.0,10,42,0.04,0.03,0.0,0.01,0.08
11386,381,1,2013.0,3,128,0.0,0.0,0.08,0.0,0.08
11416,249,20,2008.0,10,72,0.0,0.0,0.08,0.0,0.08
11431,157,6,2002.0,10,42,0.06,0.02,0.0,0.0,0.08
11465,37,6,2003.0,6,43,0.06,0.02,0.0,0.0,0.08
11498,193,12,2000.0,8,72,0.04,0.03,0.0,0.01,0.08
11500,7,13,2013.0,1,89,0.0,0.0,0.08,0.0,0.08
11536,20,15,2009.0,9,49,0.0,0.0,0.08,0.0,0.08
11579,395,12,2010.0,10,7,0.04,0.03,0.0,0.01,0.08
11624,538,6,2002.0,2,135,0.06,0.02,0.0,0.0,0.08
11637,12,20,2009.0,0,103,0.07,0.0,0.0,0.01,0.08
11649,541,12,2005.0,0,89,0.04,0.03,0.0,0.01,0.08
11702,560,13,2009.0,6,114,0.0,0.06,0.0,0.02,0.08
11712,372,23,2004.0,3,33,0.06,0.02,0.0,0.0,0.08
11803,438,10,2003.0,9,42,0.0,0.06,0.0,0.01,0.07
11866,483,23,2005.0,4,125,0.05,0.02,0.0,0.0,0.07
11896,411,3,2008.0,11,130,0.07,0.0,0.0,0.0,0.07
11911,246,23,2002.0,0,139,0.05,0.02,0.0,0.0,0.07
11926,251,12,2008.0,0,41,0.03,0.03,0.0,0.01,0.07
11934,542,3,2009.0,1,35,0.0,0.0,0.07,0.0,0.07
11947,278,23,2002.0,0,16,0.05,0.02,0.0,0.0,0.07
11989,313,8,2000.0,10,125,0.06,0.01,0.0,0.0,0.07
12122,357,12,2004.0,1,82,0.03,0.03,0.0,0.01,0.07
12152,244,3,2010.0,8,7,0.05,0.01,0.0,0.0,0.07
12166,175,1,2015.0,0,50,0.0,0.0,0.07,0.0,0.07
12251,76,20,2008.0,6,144,0.06,0.0,0.0,0.0,0.06
12289,55,16,2014.0,0,35,0.0,0.0,0.06,0.0,0.06
12385,44,10,2010.0,6,7,0.01,0.04,0.0,0.01,0.06
12406,285,12,2001.0,3,41,0.03,0.02,0.0,0.01,0.06
12446,566,3,2009.0,10,85,0.06,0.0,0.0,0.0,0.06
12508,358,8,1998.0,10,53,0.05,0.01,0.0,0.0,0.06
12531,235,3,2009.0,3,29,0.06,0.0,0.0,0.0,0.06
12537,255,11,1999.0,6,33,0.03,0.02,0.0,0.0,0.06
12564,111,20,2014.0,0,39,0.0,0.05,0.0,0.0,0.06
12602,459,23,2005.0,10,129,0.04,0.01,0.0,0.0,0.06
12606,570,23,2003.0,11,111,0.04,0.01,0.0,0.0,0.06
12611,376,15,2005.0,7,64,0.05,0.0,0.0,0.0,0.06
12627,465,15,2012.0,0,2,0.0,0.0,0.06,0.0,0.06
12661,203,15,2007.0,2,57,0.0,0.0,0.06,0.0,0.06
12685,470,1,2016.0,3,93,0.0,0.0,0.06,0.0,0.06
12762,128,18,1995.0,4,45,0.0,0.0,0.06,0.0,0.06
12764,154,10,2010.0,6,31,0.0,0.05,0.0,0.01,0.06
12771,115,3,2009.0,10,1,0.05,0.0,0.0,0.0,0.06
12774,307,3,2007.0,3,89,0.0,0.0,0.06,0.0,0.06
12775,323,5,2002.0,6,125,0.04,0.01,0.0,0.0,0.06
12859,418,16,2015.0,3,69,0.0,0.0,0.05,0.0,0.05
12868,205,12,2010.0,1,63,0.0,0.0,0.05,0.0,0.05
12874,67,23,2004.0,6,55,0.04,0.01,0.0,0.0,0.05
12884,349,12,2004.0,9,130,0.03,0.02,0.0,0.01,0.05
12888,408,12,2001.0,8,114,0.03,0.02,0.0,0.01,0.05
12907,59,12,2002.0,5,85,0.0,0.0,0.05,0.0,0.05
12920,356,16,2014.0,11,130,0.0,0.0,0.05,0.0,0.05
12925,549,23,2003.0,10,7,0.04,0.01,0.0,0.0,0.05
12960,523,24,2015.0,0,135,0.05,0.0,0.0,0.01,0.05
12961,504,12,2004.0,7,13,0.03,0.02,0.0,0.01,0.05
12975,585,3,2008.0,5,66,0.05,0.0,0.0,0.0,0.05
13011,479,3,2010.0,2,61,0.0,0.0,0.05,0.0,0.05
13020,271,18,1991.0,7,71,0.0,0.0,0.05,0.0,0.05
13085,343,8,1999.0,10,72,0.05,0.0,0.0,0.0,0.05
13113,310,3,2011.0,7,137,0.0,0.0,0.05,0.0,0.05
13159,352,22,2012.0,10,84,0.02,0.02,0.0,0.0,0.05
13170,75,1,2013.0,7,115,0.0,0.0,0.05,0.0,0.05
13195,228,3,2008.0,3,72,0.0,0.0,0.05,0.0,0.05
13251,482,23,2005.0,3,43,0.04,0.01,0.0,0.0,0.05
13256,197,12,2007.0,7,17,0.0,0.0,0.05,0.0,0.05
13293,257,12,2007.0,7,130,0.0,0.0,0.05,0.0,0.05
13307,389,5,2002.0,2,5,0.03,0.01,0.0,0.0,0.05
13336,60,15,2006.0,10,8,0.04,0.0,0.0,0.0,0.05
13346,564,20,2008.0,3,79,0.04,0.0,0.0,0.0,0.05
13350,579,15,2006.0,7,72,0.04,0.0,0.0,0.0,0.05
13452,460,21,2013.0,8,7,0.0,0.04,0.0,0.0,0.05
13455,396,11,1999.0,5,87,0.03,0.02,0.0,0.0,0.04
13482,565,3,2010.0,3,1,0.04,0.0,0.0,0.0,0.04
13513,87,12,2007.0,3,99,0.0,0.0,0.04,0.0,0.04
13518,158,3,2006.0,10,42,0.04,0.0,0.0,0.0,0.04
13550,69,3,2010.0,5,48,0.04,0.0,0.0,0.0,0.04
13564,273,10,2016.0,1,115,0.01,0.03,0.0,0.0,0.04
13574,73,5,2002.0,3,135,0.03,0.01,0.0,0.0,0.04
13611,25,22,2010.0,8,79,0.04,0.0,0.0,0.0,0.04
13637,348,20,2010.0,3,24,0.04,0.0,0.0,0.0,0.04
13692,1,12,2008.0,1,34,0.0,0.0,0.04,0.0,0.04
13693,34,3,2010.0,7,89,0.0,0.0,0.04,0.0,0.04
13798,163,5,2004.0,5,92,0.0,0.0,0.04,0.0,0.04
13818,217,12,2004.0,0,111,0.02,0.01,0.0,0.0,0.04
13819,359,3,2008.0,1,4,0.0,0.0,0.04,0.0,0.04
13997,324,12,2009.0,3,78,0.02,0.01,0.0,0.0,0.04
14019,206,12,2009.0,1,63,0.0,0.0,0.04,0.0,0.04
14066,431,15,2010.0,1,142,0.0,0.0,0.04,0.0,0.04
14074,486,3,2005.0,7,72,0.03,0.0,0.0,0.0,0.04
14088,363,23,2006.0,8,40,0.03,0.01,0.0,0.0,0.04
14110,126,1,2015.0,3,112,0.0,0.0,0.03,0.0,0.03
14123,47,15,2006.0,0,89,0.03,0.0,0.0,0.0,0.03
14128,150,15,2012.0,0,89,0.0,0.0,0.03,0.0,0.03
14138,440,5,2005.0,0,33,0.02,0.01,0.0,0.0,0.03
14163,533,12,2006.0,1,106,0.0,0.0,0.03,0.0,0.03
14177,106,16,2015.0,0,63,0.0,0.0,0.03,0.0,0.03
14204,95,16,2016.0,10,130,0.0,0.0,0.03,0.0,0.03
14279,0,13,2012.0,0,89,0.0,0.0,0.03,0.0,0.03
14283,293,3,2007.0,9,123,0.0,0.0,0.03,0.0,0.03
14295,322,11,2000.0,0,130,0.02,0.01,0.0,0.0,0.03
14306,463,15,2006.0,3,88,0.03,0.0,0.0,0.0,0.03
14316,178,16,2016.0,2,89,0.0,0.0,0.03,0.0,0.03
14347,24,13,2015.0,7,130,0.0,0.0,0.03,0.0,0.03
14360,71,22,2010.0,1,2,0.0,0.0,0.03,0.0,0.03
14374,472,10,2011.0,4,137,0.0,0.02,0.0,0.01,0.03
14380,174,15,2006.0,0,137,0.0,0.0,0.03,0.0,0.03
14464,404,16,2015.0,1,124,0.0,0.0,0.03,0.0,0.03
14516,85,12,2009.0,1,120,0.0,0.0,0.03,0.0,0.03
14534,204,12,2008.0,1,63,0.0,0.0,0.03,0.0,0.03
14557,35,1,2013.0,0,109,0.02,0.01,0.0,0.0,0.03
14562,234,16,2015.0,7,32,0.0,0.0,0.03,0.0,0.03
14563,375,5,2001.0,0,135,0.02,0.01,0.0,0.0,0.03
14622,529,22,2011.0,3,84,0.03,0.0,0.0,0.0,0.03
14627,99,22,2010.0,8,27,0.0,0.0,0.03,0.0,0.03
14638,466,10,2016.0,11,100,0.0,0.03,0.0,0.0,0.03
14720,188,20,2007.0,0,89,0.0,0.0,0.03,0.0,0.03
14730,211,15,2011.0,3,63,0.0,0.0,0.03,0.0,0.03
14748,365,12,2001.0,3,72,0.0,0.0,0.03,0.0,0.03
14818,405,11,1999.0,6,65,0.01,0.01,0.0,0.0,0.03
14825,27,20,2007.0,10,16,0.02,0.0,0.0,0.0,0.03
14827,183,5,2005.0,3,143,0.02,0.01,0.0,0.0,0.03
14842,311,12,2005.0,7,119,0.01,0.01,0.0,0.0,0.03
14852,272,3,2006.0,7,137,0.02,0.0,0.0,0.0,0.03
14865,385,20,2008.0,10,89,0.0,0.0,0.03,0.0,0.03
14901,498,18,1994.0,0,20,0.0,0.0,0.03,0.0,0.03
14956,77,23,2005.0,8,40,0.02,0.01,0.0,0.0,0.02
14973,469,3,2010.0,0,68,0.0,0.0,0.02,0.0,0.02
15011,185,20,2008.0,4,64,0.02,0.0,0.0,0.0,0.02
15019,478,13,2016.0,3,89,0.0,0.0,0.02,0.0,0.02
15072,147,10,2011.0,5,104,0.02,0.0,0.0,0.0,0.02
15080,274,20,2008.0,5,36,0.02,0.0,0.0,0.0,0.02
15090,517,10,2009.0,11,135,0.0,0.02,0.0,0.0,0.02
15105,214,15,2009.0,1,130,0.0,0.0,0.02,0.0,0.02
15112,196,10,2009.0,1,135,0.0,0.02,0.0,0.0,0.02
15128,515,11,2002.0,7,127,0.0,0.0,0.02,0.0,0.02
15134,427,10,2010.0,8,38,0.0,0.02,0.0,0.0,0.02
15136,400,6,2002.0,10,86,0.02,0.0,0.0,0.0,0.02
15192,218,15,2011.0,1,108,0.0,0.0,0.02,0.0,0.02
15232,161,10,2004.0,7,135,0.0,0.02,0.0,0.0,0.02
15233,64,6,2004.0,0,19,0.02,0.0,0.0,0.0,0.02
15302,294,3,2006.0,7,72,0.0,0.0,0.02,0.0,0.02
15304,48,11,1996.0,1,30,0.01,0.01,0.0,0.0,0.02
15316,391,15,2007.0,5,35,0.01,0.0,0.0,0.0,0.02
15412,102,10,2016.0,7,115,0.0,0.02,0.0,0.0,0.02
15421,471,20,2006.0,5,122,0.01,0.0,0.0,0.0,0.02
15430,506,10,2006.0,9,42,0.0,0.01,0.0,0.0,0.02
15438,93,10,2012.0,5,47,0.0,0.02,0.0,0.0,0.02
15453,559,3,2014.0,0,89,0.02,0.0,0.0,0.0,0.02
15484,11,14,2016.0,1,82,0.01,0.01,0.0,0.0,0.02
15508,377,11,2000.0,8,89,0.01,0.01,0.0,0.0,0.02
15532,299,22,2012.0,0,135,0.02,0.0,0.0,0.0,0.02
15538,187,19,1995.0,8,61,0.0,0.0,0.02,0.0,0.02
15574,569,10,2009.0,11,103,0.02,0.0,0.0,0.0,0.02
15604,79,10,2008.0,11,42,0.0,0.01,0.0,0.0,0.02
15626,382,15,2011.0,1,12,0.0,0.0,0.02,0.0,0.02
15662,574,12,2006.0,3,141,0.0,0.0,0.02,0.0,0.02
15683,152,15,2006.0,7,72,0.0,0.0,0.02,0.0,0.02
15700,435,3,2006.0,3,72,0.0,0.0,0.02,0.0,0.02
15720,561,23,2006.0,8,26,0.01,0.0,0.0,0.0,0.02
15728,110,10,2010.0,11,70,0.0,0.01,0.0,0.0,0.02
15740,360,3,2008.0,1,59,0.0,0.0,0.02,0.0,0.02
15742,171,22,2006.0,10,111,0.0,0.01,0.0,0.0,0.02
15745,325,3,2009.0,9,1,0.01,0.0,0.0,0.0,0.02
15775,84,15,2007.0,5,35,0.02,0.0,0.0,0.0,0.02
15812,545,22,2015.0,10,23,0.0,0.02,0.0,0.0,0.02
15862,527,20,2012.0,0,7,0.0,0.01,0.0,0.0,0.02
15867,433,12,2007.0,1,107,0.0,0.0,0.02,0.0,0.02
15942,29,13,2015.0,0,89,0.0,0.01,0.0,0.0,0.02
15943,571,14,2016.0,0,113,0.01,0.01,0.0,0.0,0.02
15966,434,10,2007.0,9,74,0.0,0.01,0.0,0.0,0.02
16022,190,14,2016.0,0,89,0.0,0.0,0.01,0.0,0.01
16042,200,12,2006.0,1,114,0.0,0.0,0.01,0.0,0.01
16064,107,10,2011.0,9,46,0.0,0.01,0.0,0.0,0.01
16068,19,23,2006.0,0,137,0.01,0.0,0.0,0.0,0.01
16194,222,10,2006.0,11,137,0.0,0.01,0.0,0.0,0.01
16324,243,3,2007.0,3,135,0.0,0.0,0.01,0.0,0.01
16359,492,15,2009.0,0,41,0.0,0.01,0.0,0.0,0.01
16383,166,1,2014.0,0,67,0.0,0.0,0.01,0.0,0.01
16399,421,3,2007.0,0,77,0.0,0.0,0.01,0.0,0.01
16462,415,10,2015.0,10,135,0.0,0.01,0.0,0.0,0.01
16468,220,20,2008.0,9,61,0.0,0.01,0.01,0.0,0.01
16473,14,16,2014.0,3,63,0.0,0.0,0.01,0.0,0.01
16478,454,6,2003.0,8,126,0.01,0.0,0.0,0.0,0.01
16487,443,3,2008.0,3,134,0.01,0.0,0.0,0.0,0.01
16560,136,16,2014.0,1,95,0.0,0.0,0.01,0.0,0.01
16563,210,16,2014.0,1,2,0.0,0.0,0.01,0.0,0.01
16576,317,20,2007.0,6,105,0.01,0.0,0.0,0.0,0.01
