Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
5132,1541,17,2009.0,11,137,0.14,0.17,0.0,0.06,0.37
5133,3834,19,2007.0,0,137,0.1,0.17,0.0,0.1,0.37
5134,5545,13,2008.0,11,442,0.0,0.33,0.0,0.03,0.37
5135,6839,7,2002.0,0,356,0.28,0.07,0.0,0.01,0.37
5136,4895,4,2007.0,5,344,0.0,0.0,0.37,0.0,0.37
5137,618,6,2003.0,10,270,0.26,0.1,0.0,0.01,0.37
5138,806,17,2009.0,4,84,0.12,0.17,0.01,0.07,0.37
5140,8516,6,2003.0,1,460,0.0,0.0,0.36,0.01,0.37
5141,2142,18,2015.0,0,65,0.11,0.18,0.02,0.06,0.37
5142,5460,19,2006.0,7,21,0.33,0.0,0.0,0.03,0.37
5143,6297,19,2005.0,10,137,0.34,0.0,0.0,0.03,0.37
5144,9115,23,1994.0,11,62,0.0,0.0,0.37,0.0,0.37
5145,2873,16,2006.0,10,137,0.17,0.13,0.02,0.04,0.37
5146,973,10,1999.0,10,273,0.37,0.0,0.0,0.0,0.37
5147,9876,2,2014.0,3,460,0.13,0.08,0.15,0.02,0.37
5148,10190,4,2005.0,9,356,0.3,0.01,0.02,0.03,0.37
5149,8270,23,1994.0,7,54,0.0,0.0,0.37,0.0,0.37
5150,10946,16,2006.0,7,344,0.09,0.07,0.18,0.02,0.37
5151,1066,26,2008.0,9,181,0.34,0.0,0.0,0.03,0.37
5152,8390,13,2014.0,11,489,0.11,0.22,0.0,0.03,0.37
5153,6489,13,2011.0,0,137,0.09,0.21,0.0,0.07,0.37
5154,10463,3,1998.0,2,442,0.0,0.0,0.37,0.0,0.37
5155,10171,17,2011.0,0,21,0.11,0.19,0.0,0.07,0.37
5156,5756,5,1997.0,11,13,0.0,0.0,0.37,0.0,0.37
5157,8500,18,2013.0,4,21,0.2,0.12,0.0,0.05,0.37
5158,4942,20,2012.0,0,543,0.17,0.13,0.0,0.06,0.37
5159,7765,18,2015.0,3,211,0.25,0.05,0.0,0.07,0.37
5160,5005,13,2009.0,8,528,0.0,0.32,0.0,0.04,0.37
5161,9785,16,2007.0,9,137,0.3,0.01,0.0,0.05,0.37
5162,6228,19,2006.0,10,137,0.34,0.0,0.0,0.03,0.37
5163,9505,26,2008.0,0,125,0.31,0.02,0.0,0.03,0.36
5164,6194,29,2006.0,10,137,0.31,0.04,0.0,0.01,0.36
5165,2494,4,2009.0,6,21,0.25,0.08,0.0,0.03,0.36
5166,6062,4,2007.0,10,52,0.33,0.0,0.0,0.03,0.36
5167,3563,7,2004.0,8,137,0.28,0.07,0.0,0.01,0.36
5168,11100,23,1994.0,10,308,0.0,0.0,0.36,0.0,0.36
5169,2370,16,2008.0,2,344,0.08,0.06,0.21,0.02,0.36
5170,6644,21,1996.0,1,139,0.0,0.0,0.36,0.0,0.36
5171,10018,28,2010.0,0,519,0.24,0.09,0.01,0.03,0.36
5172,2632,16,2001.0,10,273,0.18,0.14,0.0,0.05,0.36
5173,744,4,2006.0,5,524,0.32,0.02,0.0,0.03,0.36
5174,7653,18,2016.0,0,84,0.09,0.17,0.05,0.05,0.36
5175,9049,23,1994.0,2,223,0.0,0.0,0.36,0.0,0.36
5176,11068,23,1993.0,2,344,0.0,0.0,0.36,0.0,0.36
5177,4614,16,2002.0,1,86,0.0,0.0,0.36,0.0,0.36
5178,3962,16,2003.0,10,4,0.18,0.14,0.0,0.05,0.36
5179,7759,16,2005.0,0,539,0.18,0.14,0.0,0.05,0.36
5180,6115,16,2005.0,8,322,0.18,0.14,0.0,0.05,0.36
5181,6706,4,2010.0,2,344,0.0,0.0,0.36,0.0,0.36
5182,10415,19,2006.0,7,460,0.17,0.01,0.16,0.02,0.36
5183,9910,19,2008.0,10,137,0.07,0.19,0.0,0.1,0.36
5184,5683,28,2013.0,0,119,0.17,0.16,0.0,0.03,0.36
5185,9916,28,2013.0,10,137,0.21,0.13,0.0,0.03,0.36
5186,5104,19,2008.0,4,451,0.21,0.09,0.01,0.05,0.36
5187,5898,16,2001.0,9,495,0.11,0.09,0.14,0.03,0.36
5188,9619,16,2005.0,0,483,0.18,0.14,0.0,0.05,0.36
5189,8705,28,2010.0,0,21,0.24,0.09,0.0,0.03,0.36
5190,844,28,2009.0,2,378,0.21,0.08,0.04,0.03,0.36
5191,5508,15,1997.0,9,21,0.2,0.14,0.0,0.02,0.36
5192,2641,17,2013.0,8,108,0.04,0.03,0.27,0.02,0.36
5193,3793,6,2002.0,0,356,0.26,0.1,0.0,0.01,0.36
5194,6688,16,2001.0,7,451,0.14,0.11,0.08,0.04,0.36
5195,7248,26,2009.0,3,519,0.33,0.0,0.0,0.03,0.36
5196,5823,15,1997.0,0,344,0.0,0.0,0.34,0.02,0.36
5197,1708,6,2006.0,0,524,0.26,0.1,0.0,0.01,0.36
5198,10226,28,2006.0,11,263,0.2,0.13,0.0,0.03,0.36
5199,8691,4,2008.0,6,543,0.29,0.05,0.0,0.03,0.36
5200,6320,26,2009.0,10,489,0.33,0.01,0.0,0.03,0.36
5201,480,27,2012.0,0,519,0.19,0.13,0.0,0.03,0.36
5202,4835,23,1997.0,4,356,0.0,0.0,0.36,0.0,0.36
5203,777,15,1997.0,10,463,0.2,0.14,0.0,0.02,0.36
5205,6157,29,2005.0,0,489,0.27,0.08,0.0,0.01,0.36
5206,4552,11,1993.0,0,369,0.25,0.1,0.0,0.01,0.36
5207,6106,10,1997.0,0,273,0.07,0.02,0.23,0.04,0.36
5208,9456,10,1997.0,5,356,0.29,0.06,0.0,0.0,0.36
5209,7969,10,2000.0,0,483,0.29,0.06,0.0,0.0,0.36
5210,8185,20,2013.0,2,296,0.13,0.02,0.16,0.05,0.36
5211,6649,26,2008.0,10,562,0.33,0.0,0.0,0.03,0.36
5213,3695,17,2009.0,3,21,0.2,0.11,0.0,0.05,0.36
5214,8236,6,2001.0,10,21,0.26,0.1,0.0,0.01,0.36
5215,114,26,2008.0,10,65,0.33,0.0,0.0,0.03,0.36
5216,5506,29,2004.0,9,320,0.27,0.08,0.0,0.01,0.36
5217,5713,13,2014.0,0,543,0.12,0.2,0.0,0.04,0.36
5218,3787,6,2002.0,9,256,0.0,0.0,0.35,0.01,0.36
5219,1017,23,1994.0,7,277,0.0,0.0,0.36,0.0,0.36
5220,1197,27,2013.0,8,21,0.23,0.09,0.01,0.03,0.36
5221,4963,15,1999.0,6,275,0.2,0.14,0.0,0.02,0.36
5222,6149,26,2011.0,10,489,0.3,0.03,0.0,0.02,0.36
5223,9378,26,2009.0,2,519,0.33,0.0,0.0,0.03,0.36
5224,4782,28,2011.0,3,320,0.27,0.06,0.0,0.03,0.36
5225,2625,29,2003.0,10,442,0.27,0.08,0.0,0.01,0.36
5226,126,4,2007.0,6,120,0.33,0.0,0.0,0.02,0.36
5227,6446,16,2005.0,2,52,0.0,0.0,0.36,0.0,0.36
5228,4565,28,2015.0,3,519,0.23,0.1,0.0,0.03,0.36
5229,10896,4,2007.0,11,483,0.07,0.25,0.0,0.04,0.36
5230,7508,16,2004.0,10,560,0.18,0.14,0.0,0.05,0.36
5231,4303,16,2004.0,10,442,0.0,0.0,0.36,0.0,0.36
5232,1863,17,2010.0,0,84,0.18,0.12,0.0,0.06,0.36
5233,4349,17,2012.0,8,21,0.11,0.17,0.0,0.07,0.36
5234,1767,19,2012.0,11,344,0.0,0.0,0.36,0.0,0.36
5235,10530,26,2011.0,2,483,0.24,0.09,0.0,0.03,0.36
5236,2215,16,2003.0,4,489,0.18,0.14,0.0,0.05,0.36
5237,394,16,2003.0,7,451,0.18,0.14,0.0,0.05,0.36
5238,1803,15,2000.0,9,273,0.0,0.0,0.33,0.02,0.36
5239,7894,17,2008.0,1,442,0.0,0.0,0.36,0.0,0.36
5240,10282,26,2009.0,3,327,0.0,0.32,0.0,0.03,0.36
5241,9111,6,2001.0,11,62,0.0,0.0,0.35,0.01,0.36
5242,10045,13,2006.0,0,460,0.06,0.25,0.0,0.05,0.36
5243,1376,26,2007.0,0,560,0.33,0.01,0.0,0.02,0.36
5244,1552,13,2013.0,11,483,0.06,0.25,0.0,0.05,0.36
5245,1968,17,2013.0,8,511,0.19,0.11,0.0,0.05,0.36
5246,10663,26,2011.0,3,364,0.0,0.31,0.0,0.05,0.36
5247,978,15,1995.0,2,350,0.0,0.0,0.33,0.02,0.36
5248,3253,0,1981.0,0,302,0.33,0.02,0.0,0.0,0.36
5249,1830,26,2010.0,9,273,0.29,0.04,0.0,0.02,0.36
5250,3829,29,2002.0,0,137,0.27,0.08,0.0,0.01,0.36
5251,2604,28,2010.0,2,137,0.23,0.1,0.0,0.03,0.36
5252,10102,19,2011.0,7,344,0.0,0.0,0.36,0.0,0.36
5253,8652,15,1998.0,6,17,0.2,0.13,0.0,0.02,0.36
5254,3392,23,1994.0,4,273,0.0,0.0,0.36,0.0,0.36
5255,5853,17,2008.0,3,137,0.25,0.06,0.0,0.04,0.36
5256,5597,4,2010.0,4,84,0.21,0.02,0.11,0.02,0.36
5257,409,16,2001.0,6,322,0.17,0.14,0.0,0.05,0.36
5258,3305,19,2009.0,0,137,0.24,0.07,0.0,0.05,0.36
5259,6320,16,2009.0,10,489,0.17,0.14,0.0,0.05,0.36
5260,3172,19,2009.0,10,442,0.0,0.26,0.0,0.09,0.36
5261,4304,3,1999.0,10,442,0.0,0.0,0.36,0.0,0.36
5262,10792,4,2008.0,1,489,0.33,0.0,0.0,0.02,0.36
5263,3187,15,1997.0,6,410,0.06,0.04,0.23,0.02,0.36
5264,8364,29,2001.0,4,481,0.25,0.1,0.0,0.01,0.36
5265,1137,4,2009.0,1,519,0.16,0.16,0.0,0.04,0.35
5266,7946,19,2007.0,8,451,0.32,0.01,0.0,0.03,0.35
5267,843,15,1998.0,0,451,0.2,0.13,0.0,0.02,0.35
5268,10189,26,2006.0,9,356,0.28,0.02,0.03,0.03,0.35
5269,564,6,2005.0,10,52,0.25,0.09,0.0,0.01,0.35
5271,1167,16,2005.0,10,560,0.17,0.14,0.0,0.05,0.35
5272,6559,7,2005.0,1,483,0.27,0.07,0.0,0.01,0.35
5273,8986,16,2006.0,7,273,0.08,0.06,0.19,0.02,0.35
5274,7026,5,1996.0,5,356,0.0,0.0,0.35,0.0,0.35
5275,7625,17,2013.0,0,84,0.1,0.18,0.0,0.07,0.35
5276,667,26,2007.0,11,356,0.22,0.03,0.08,0.02,0.35
5277,6787,16,2004.0,10,197,0.17,0.14,0.0,0.05,0.35
5278,8736,26,2010.0,3,483,0.25,0.07,0.0,0.03,0.35
5280,10425,17,2010.0,10,442,0.09,0.2,0.0,0.07,0.35
5281,5834,16,2003.0,3,222,0.0,0.0,0.35,0.0,0.35
5282,5755,17,2009.0,0,136,0.14,0.16,0.0,0.06,0.35
5283,9391,28,2012.0,2,344,0.19,0.12,0.01,0.03,0.35
5284,663,16,2003.0,0,519,0.17,0.13,0.0,0.05,0.35
5285,2213,6,2002.0,0,21,0.25,0.09,0.0,0.01,0.35
5286,1156,29,2003.0,10,560,0.26,0.08,0.0,0.01,0.35
5287,9427,28,2009.0,8,543,0.13,0.18,0.0,0.04,0.35
5288,4442,16,2006.0,10,273,0.0,0.0,0.35,0.0,0.35
5289,3207,2,2014.0,7,356,0.08,0.04,0.23,0.01,0.35
5290,8789,27,2016.0,8,356,0.16,0.1,0.07,0.03,0.35
5291,5582,23,1995.0,0,277,0.04,0.01,0.3,0.0,0.35
5292,5755,4,2009.0,0,136,0.17,0.15,0.0,0.04,0.35
5293,8960,23,1993.0,6,356,0.0,0.0,0.35,0.0,0.35
5294,902,16,2001.0,2,536,0.15,0.11,0.05,0.04,0.35
5295,10536,16,2003.0,6,483,0.17,0.13,0.0,0.04,0.35
5296,6936,15,2000.0,7,54,0.03,0.02,0.28,0.02,0.35
5297,8839,6,2003.0,0,483,0.25,0.09,0.0,0.01,0.35
5298,6705,4,2011.0,2,344,0.0,0.0,0.35,0.0,0.35
5299,6830,17,2011.0,2,344,0.2,0.08,0.04,0.04,0.35
5300,1961,26,2010.0,3,273,0.31,0.02,0.0,0.02,0.35
5301,8426,4,2008.0,9,137,0.3,0.03,0.0,0.03,0.35
5302,3816,26,2009.0,1,125,0.13,0.18,0.0,0.04,0.35
5303,333,26,2013.0,11,21,0.21,0.1,0.0,0.03,0.35
5304,2359,26,2006.0,0,524,0.15,0.05,0.14,0.01,0.35
5305,5592,4,2007.0,4,84,0.23,0.0,0.09,0.02,0.35
5306,4448,10,2000.0,10,273,0.0,0.0,0.29,0.06,0.35
5307,8551,17,2013.0,8,87,0.05,0.19,0.03,0.07,0.35
5308,7470,17,2010.0,10,519,0.11,0.17,0.0,0.06,0.35
5309,3831,26,2011.0,0,137,0.18,0.14,0.0,0.03,0.35
5310,9176,28,2010.0,11,460,0.23,0.1,0.0,0.03,0.35
5312,6473,7,2006.0,6,137,0.27,0.07,0.0,0.01,0.35
5313,9470,6,2003.0,0,483,0.25,0.09,0.0,0.01,0.35
5314,8731,4,2005.0,0,483,0.32,0.0,0.0,0.02,0.35
5315,9544,16,2004.0,4,483,0.17,0.13,0.0,0.04,0.35
5316,7969,15,2000.0,0,483,0.19,0.13,0.0,0.02,0.35
5317,10938,29,2003.0,3,320,0.26,0.08,0.0,0.01,0.35
5318,10535,28,2011.0,2,483,0.18,0.14,0.0,0.03,0.35
5319,9775,17,2010.0,8,451,0.13,0.16,0.01,0.06,0.35
5320,1516,16,2007.0,10,489,0.17,0.13,0.0,0.04,0.35
5321,3692,16,2009.0,3,21,0.17,0.13,0.0,0.04,0.35
5322,3669,16,2002.0,2,437,0.09,0.07,0.16,0.02,0.35
5323,5958,28,2008.0,6,84,0.11,0.2,0.0,0.04,0.35
5324,11021,19,2010.0,11,273,0.13,0.05,0.14,0.03,0.35
5325,2718,17,2008.0,8,21,0.23,0.07,0.0,0.04,0.35
5326,10023,16,2005.0,8,519,0.17,0.13,0.0,0.04,0.35
5327,3257,15,2001.0,7,344,0.0,0.0,0.32,0.02,0.35
5328,9834,16,2008.0,4,76,0.17,0.13,0.0,0.04,0.35
5329,206,16,2002.0,10,17,0.17,0.13,0.0,0.04,0.35
5330,4649,16,2003.0,3,273,0.17,0.13,0.0,0.04,0.35
5331,6295,7,2004.0,10,137,0.27,0.07,0.0,0.01,0.35
5332,3920,4,2008.0,3,362,0.32,0.0,0.0,0.03,0.35
5333,5639,16,2003.0,8,539,0.17,0.13,0.0,0.04,0.35
5334,2980,18,2015.0,9,271,0.1,0.2,0.0,0.05,0.35
5335,4464,16,2000.0,10,273,0.0,0.0,0.35,0.0,0.35
5336,7498,15,1998.0,6,10,0.19,0.13,0.0,0.02,0.35
5337,2762,16,2000.0,7,519,0.1,0.08,0.15,0.03,0.35
5338,1960,28,2007.0,0,137,0.3,0.01,0.0,0.03,0.35
5339,5173,15,1999.0,7,261,0.19,0.13,0.0,0.02,0.35
5340,8918,21,1996.0,2,84,0.0,0.0,0.35,0.0,0.35
5341,7867,16,2002.0,4,483,0.17,0.13,0.0,0.04,0.35
5342,2147,4,2010.0,1,125,0.18,0.14,0.0,0.03,0.35
5343,5202,19,2006.0,10,451,0.32,0.0,0.0,0.03,0.35
5344,2841,17,2012.0,6,90,0.06,0.21,0.0,0.08,0.35
5345,6793,7,2006.0,4,21,0.27,0.07,0.0,0.01,0.35
5346,6416,19,2011.0,2,344,0.09,0.07,0.15,0.04,0.35
5347,4565,18,2015.0,3,519,0.16,0.13,0.0,0.06,0.35
5348,1351,16,2005.0,1,197,0.17,0.13,0.0,0.04,0.35
5349,7060,4,2007.0,0,125,0.3,0.01,0.01,0.03,0.35
5350,10287,28,2008.0,10,137,0.08,0.23,0.0,0.03,0.35
5351,4929,15,1998.0,5,451,0.0,0.0,0.32,0.02,0.34
5352,8965,4,2009.0,9,519,0.32,0.0,0.0,0.02,0.34
5353,7717,6,2005.0,3,560,0.25,0.09,0.0,0.01,0.34
5354,7923,19,2011.0,11,344,0.0,0.0,0.34,0.0,0.34
5355,4962,19,2011.0,0,125,0.11,0.15,0.0,0.08,0.34
5356,9858,6,2002.0,4,483,0.25,0.09,0.0,0.01,0.34
5357,3966,16,2008.0,3,125,0.17,0.13,0.0,0.04,0.34
5359,8640,3,1999.0,2,344,0.0,0.0,0.34,0.0,0.34
5360,10766,15,1999.0,6,410,0.19,0.13,0.0,0.02,0.34
5361,2748,4,2007.0,7,356,0.2,0.03,0.09,0.02,0.34
5362,1556,17,2007.0,0,483,0.13,0.15,0.0,0.06,0.34
5363,1452,6,2004.0,4,356,0.1,0.04,0.2,0.01,0.34
5364,8503,30,2014.0,0,21,0.25,0.07,0.0,0.03,0.34
5365,540,4,2007.0,0,483,0.31,0.0,0.0,0.03,0.34
5366,2818,28,2006.0,8,539,0.28,0.03,0.0,0.03,0.34
5367,9397,28,2006.0,0,320,0.27,0.02,0.02,0.03,0.34
5368,3232,0,1980.0,0,21,0.32,0.02,0.0,0.0,0.34
5369,2503,6,2002.0,0,52,0.25,0.09,0.0,0.01,0.34
5370,5899,16,2003.0,9,495,0.08,0.06,0.19,0.02,0.34
5371,4277,4,2010.0,0,442,0.15,0.16,0.0,0.03,0.34
5372,1374,26,2010.0,0,87,0.15,0.16,0.0,0.03,0.34
5373,9926,16,2004.0,1,125,0.17,0.13,0.0,0.04,0.34
5374,4280,21,1995.0,8,442,0.0,0.0,0.34,0.0,0.34
5375,3831,28,2011.0,0,137,0.19,0.12,0.0,0.03,0.34
5376,5976,16,2009.0,6,451,0.07,0.03,0.0,0.25,0.34
5377,9544,6,2004.0,4,483,0.25,0.09,0.0,0.01,0.34
5378,7472,4,2010.0,7,54,0.24,0.0,0.09,0.02,0.34
5379,5452,15,1997.0,2,536,0.19,0.13,0.0,0.02,0.34
5380,9035,16,2000.0,5,17,0.17,0.13,0.0,0.04,0.34
5381,4017,29,2004.0,8,136,0.26,0.07,0.0,0.01,0.34
5382,9902,16,2001.0,9,136,0.17,0.13,0.0,0.04,0.34
5383,257,0,1982.0,0,226,0.32,0.02,0.0,0.0,0.34
5384,3272,0,1983.0,0,21,0.32,0.02,0.0,0.0,0.34
5385,4960,28,2016.0,0,543,0.17,0.15,0.0,0.03,0.34
5386,4626,28,2005.0,0,320,0.28,0.03,0.0,0.03,0.34
5387,7225,26,2011.0,0,344,0.29,0.03,0.0,0.02,0.34
5388,10538,7,2005.0,2,483,0.26,0.07,0.0,0.01,0.34
5389,2573,17,2009.0,0,495,0.14,0.03,0.15,0.02,0.34
5390,9848,29,2004.0,9,137,0.22,0.11,0.0,0.01,0.34
5391,2954,0,1981.0,0,2,0.32,0.02,0.0,0.0,0.34
5392,9472,26,2011.0,0,519,0.13,0.17,0.0,0.04,0.34
5393,740,26,2007.0,0,21,0.31,0.01,0.0,0.03,0.34
5394,8402,17,2012.0,0,273,0.15,0.11,0.03,0.05,0.34
5395,6565,21,1995.0,2,536,0.0,0.0,0.34,0.0,0.34
5396,6679,10,1998.0,6,176,0.27,0.06,0.0,0.0,0.34
5397,613,0,1982.0,0,2,0.32,0.02,0.0,0.0,0.34
5398,3833,17,2009.0,0,137,0.15,0.13,0.0,0.06,0.34
5399,10016,2,2011.0,11,519,0.22,0.09,0.0,0.03,0.34
5400,560,15,1998.0,3,13,0.19,0.13,0.0,0.02,0.34
5401,5251,26,2008.0,6,483,0.29,0.03,0.0,0.03,0.34
5402,1251,0,1981.0,8,93,0.32,0.02,0.0,0.0,0.34
5403,3170,19,2007.0,10,442,0.0,0.34,0.0,0.0,0.34
5404,5029,16,2004.0,1,539,0.17,0.13,0.0,0.04,0.34
5405,3831,17,2011.0,0,137,0.14,0.15,0.0,0.05,0.34
5406,5237,29,2006.0,10,137,0.25,0.07,0.0,0.01,0.34
5407,5839,4,2007.0,3,222,0.0,0.0,0.34,0.0,0.34
5408,7107,15,1997.0,8,451,0.05,0.03,0.23,0.02,0.34
5409,961,4,2009.0,5,404,0.31,0.01,0.0,0.02,0.34
5410,8529,4,2008.0,3,6,0.31,0.0,0.0,0.02,0.34
5411,7558,30,2014.0,4,519,0.13,0.18,0.0,0.03,0.34
5412,7406,4,2007.0,5,108,0.28,0.01,0.03,0.02,0.34
5413,8795,19,2008.0,7,460,0.14,0.02,0.16,0.02,0.34
5414,6038,4,2008.0,9,362,0.3,0.02,0.0,0.03,0.34
5415,9945,15,1998.0,0,451,0.19,0.13,0.0,0.02,0.34
5416,4520,28,2011.0,10,220,0.09,0.21,0.0,0.04,0.34
5417,8758,29,2002.0,6,322,0.25,0.07,0.0,0.01,0.34
5418,333,2,2013.0,11,21,0.15,0.15,0.0,0.03,0.34
5419,4179,4,2008.0,9,519,0.31,0.0,0.0,0.02,0.34
5420,6305,17,2008.0,10,137,0.29,0.02,0.0,0.03,0.34
5421,11131,30,2013.0,9,320,0.18,0.13,0.0,0.03,0.34
5422,3930,6,2005.0,6,125,0.24,0.09,0.0,0.01,0.34
5423,9802,13,2011.0,9,137,0.11,0.17,0.0,0.05,0.34
5424,9366,7,2003.0,0,273,0.26,0.07,0.0,0.01,0.34
5425,7171,4,2009.0,9,136,0.21,0.1,0.0,0.03,0.34
5426,2166,16,2009.0,3,125,0.1,0.02,0.0,0.22,0.34
5427,1126,17,2010.0,3,451,0.0,0.25,0.0,0.08,0.34
5428,6941,18,2016.0,7,54,0.0,0.0,0.34,0.0,0.34
5429,9537,17,2007.0,3,451,0.28,0.0,0.02,0.03,0.34
5430,7060,28,2007.0,0,125,0.29,0.02,0.0,0.03,0.34
5431,5826,20,2012.0,6,451,0.17,0.12,0.0,0.05,0.34
5432,2588,16,2008.0,0,344,0.04,0.03,0.25,0.01,0.34
5433,7225,4,2011.0,0,344,0.27,0.04,0.0,0.02,0.34
5434,2891,15,1996.0,0,137,0.19,0.13,0.0,0.02,0.34
5435,5254,16,2001.0,6,52,0.16,0.13,0.0,0.04,0.34
5436,538,4,2006.0,1,483,0.3,0.01,0.0,0.03,0.34
5437,709,28,2015.0,8,137,0.17,0.14,0.0,0.03,0.34
5438,1969,29,2005.0,8,365,0.25,0.07,0.0,0.01,0.34
5439,6567,4,2009.0,0,293,0.12,0.18,0.0,0.04,0.34
5440,10807,16,2005.0,3,375,0.16,0.13,0.0,0.04,0.34
5441,8177,17,2011.0,0,19,0.0,0.0,0.33,0.0,0.33
5442,6742,17,2011.0,8,90,0.06,0.15,0.07,0.05,0.33
5443,6581,28,2009.0,0,320,0.14,0.14,0.02,0.03,0.33
5444,10009,29,2006.0,8,519,0.21,0.11,0.0,0.01,0.33
5445,10176,4,2009.0,0,21,0.17,0.13,0.0,0.03,0.33
5446,3214,28,2008.0,8,285,0.15,0.14,0.0,0.04,0.33
5447,9991,15,1996.0,6,253,0.06,0.04,0.21,0.02,0.33
5448,6872,26,2011.0,7,356,0.13,0.1,0.08,0.03,0.33
5449,798,17,2012.0,0,442,0.09,0.08,0.14,0.03,0.33
5450,9647,28,2011.0,2,427,0.23,0.07,0.01,0.03,0.33
5451,767,16,2003.0,1,519,0.16,0.13,0.0,0.04,0.33
5452,609,6,2003.0,4,483,0.24,0.09,0.0,0.01,0.33
5453,956,15,1998.0,5,451,0.06,0.04,0.22,0.02,0.33
5454,9873,26,2010.0,3,119,0.0,0.29,0.0,0.04,0.33
5455,2105,4,2007.0,7,344,0.14,0.0,0.18,0.01,0.33
5456,8917,19,2006.0,2,84,0.27,0.01,0.02,0.03,0.33
5457,10371,19,2006.0,7,519,0.14,0.12,0.0,0.08,0.33
5458,10481,28,2009.0,10,442,0.12,0.18,0.0,0.03,0.33
5459,1944,15,1998.0,0,136,0.19,0.13,0.0,0.02,0.33
5460,9323,19,2009.0,7,344,0.0,0.0,0.33,0.0,0.33
5461,10773,26,2011.0,3,21,0.31,0.0,0.0,0.02,0.33
5462,4277,26,2010.0,0,442,0.15,0.15,0.0,0.03,0.33
5463,370,19,2004.0,3,451,0.13,0.15,0.0,0.05,0.33
5464,9526,17,2012.0,8,489,0.14,0.14,0.0,0.05,0.33
5465,8471,17,2009.0,3,451,0.0,0.3,0.0,0.03,0.33
5466,5461,26,2009.0,7,21,0.26,0.05,0.0,0.03,0.33
5467,10321,20,2011.0,2,84,0.2,0.09,0.0,0.05,0.33
5468,10552,7,2003.0,2,483,0.26,0.07,0.0,0.01,0.33
5469,7080,4,2007.0,5,356,0.14,0.01,0.16,0.01,0.33
5470,9781,7,2005.0,9,137,0.26,0.07,0.0,0.01,0.33
5471,4088,29,2003.0,0,523,0.25,0.07,0.0,0.01,0.33
5472,6440,28,2007.0,0,519,0.29,0.02,0.0,0.03,0.33
5473,1372,26,2009.0,8,562,0.31,0.0,0.0,0.02,0.33
5474,2940,26,2010.0,3,108,0.31,0.0,0.0,0.02,0.33
5475,4850,16,2001.0,4,451,0.12,0.1,0.08,0.03,0.33
5476,2046,29,2003.0,8,136,0.25,0.07,0.0,0.01,0.33
5477,7670,28,2010.0,7,442,0.12,0.13,0.06,0.03,0.33
5478,3917,26,2008.0,9,519,0.3,0.0,0.0,0.03,0.33
5479,2219,16,2002.0,0,451,0.16,0.13,0.0,0.04,0.33
5480,6135,29,2001.0,6,137,0.25,0.07,0.0,0.01,0.33
5481,4382,19,2006.0,7,451,0.21,0.0,0.1,0.02,0.33
5482,6218,17,2009.0,10,137,0.31,0.0,0.0,0.03,0.33
5483,729,15,1999.0,9,273,0.0,0.0,0.31,0.02,0.33
5484,1914,18,2015.0,2,495,0.09,0.13,0.08,0.04,0.33
5485,9288,7,2004.0,4,483,0.26,0.07,0.0,0.01,0.33
5486,7862,17,2011.0,10,6,0.0,0.25,0.0,0.08,0.33
5487,5532,13,2012.0,0,137,0.14,0.15,0.0,0.04,0.33
5488,4697,16,2002.0,10,21,0.16,0.13,0.0,0.04,0.33
5489,8373,6,2005.0,0,21,0.24,0.09,0.0,0.01,0.33
5491,5023,16,2002.0,2,17,0.16,0.13,0.0,0.04,0.33
5492,10852,15,1999.0,10,344,0.0,0.0,0.31,0.02,0.33
5493,5075,20,2011.0,4,451,0.15,0.13,0.0,0.05,0.33
5494,8404,28,2012.0,0,273,0.22,0.08,0.0,0.03,0.33
5495,2793,5,1990.0,10,344,0.0,0.0,0.33,0.0,0.33
5496,9097,23,1994.0,10,222,0.0,0.0,0.33,0.0,0.33
5497,6567,26,2009.0,0,293,0.17,0.13,0.0,0.03,0.33
5498,1221,19,2006.0,3,84,0.26,0.0,0.03,0.03,0.33
5499,5277,4,2008.0,10,137,0.3,0.0,0.0,0.03,0.33
5500,5205,16,2009.0,10,451,0.16,0.13,0.0,0.04,0.33
5501,2047,18,2016.0,7,460,0.1,0.18,0.0,0.05,0.33
5502,1592,16,2001.0,10,451,0.16,0.13,0.0,0.04,0.33
5503,1448,6,2004.0,4,356,0.17,0.06,0.09,0.01,0.33
5504,2353,17,2014.0,2,344,0.1,0.11,0.06,0.05,0.33
5505,8095,16,2009.0,0,543,0.14,0.03,0.0,0.16,0.33
5506,3029,29,2006.0,2,137,0.26,0.06,0.0,0.01,0.33
5507,3323,6,2001.0,6,483,0.24,0.09,0.0,0.01,0.33
5508,10651,16,2003.0,0,84,0.05,0.04,0.23,0.01,0.33
5509,2874,17,2008.0,10,137,0.08,0.18,0.0,0.06,0.33
5510,1719,10,2006.0,7,356,0.0,0.0,0.29,0.04,0.33
5511,694,10,1998.0,0,4,0.26,0.06,0.0,0.0,0.33
5512,3885,19,2011.0,3,442,0.0,0.0,0.33,0.0,0.33
5513,714,28,2009.0,11,136,0.17,0.12,0.01,0.03,0.33
5514,7070,15,1998.0,4,21,0.18,0.12,0.0,0.02,0.33
5515,2131,16,2006.0,7,495,0.09,0.07,0.15,0.02,0.33
5516,1159,17,2010.0,10,21,0.26,0.04,0.0,0.03,0.33
